iso3,country,year,indicator,value
ITA,Italy,2011,urban_pop_pct,68.444
ITA,Italy,2012,urban_pop_pct,68.684
ITA,Italy,2013,urban_pop_pct,68.979
ITA,Italy,2014,urban_pop_pct,69.272
ITA,Italy,2015,urban_pop_pct,69.565
ITA,Italy,2016,urban_pop_pct,69.855
ITA,Italy,2017,urban_pop_pct,70.144
ITA,Italy,2018,urban_pop_pct,70.438
ITA,Italy,2019,urban_pop_pct,70.736
ITA,Italy,2020,urban_pop_pct,71.039
ITA,Italy,2021,urban_pop_pct,71.346
ITA,Italy,2022,urban_pop_pct,71.657
ITA,Italy,2023,urban_pop_pct,71.973
JAM,Jamaica,1990,urban_pop_pct,49.444
JAM,Jamaica,1991,urban_pop_pct,49.656
JAM,Jamaica,1992,urban_pop_pct,49.896
JAM,Jamaica,1993,urban_pop_pct,50.136
JAM,Jamaica,1994,urban_pop_pct,50.375
JAM,Jamaica,1995,urban_pop_pct,50.615
JAM,Jamaica,1996,urban_pop_pct,50.855
JAM,Jamaica,1997,urban_pop_pct,51.095
JAM,Jamaica,1998,urban_pop_pct,51.335
JAM,Jamaica,1999,urban_pop_pct,51.574
JAM,Jamaica,2000,urban_pop_pct,51.814
JAM,Jamaica,2001,urban_pop_pct,52.053
JAM,Jamaica,2002,urban_pop_pct,52.251
JAM,Jamaica,2003,urban_pop_pct,52.437
JAM,Jamaica,2004,urban_pop_pct,52.625
JAM,Jamaica,2005,urban_pop_pct,52.811
JAM,Jamaica,2006,urban_pop_pct,52.998
JAM,Jamaica,2007,urban_pop_pct,53.184
JAM,Jamaica,2008,urban_pop_pct,53.371
JAM,Jamaica,2009,urban_pop_pct,53.557
JAM,Jamaica,2010,urban_pop_pct,53.743
JAM,Jamaica,2011,urban_pop_pct,53.93
JAM,Jamaica,2012,urban_pop_pct,54.132
JAM,Jamaica,2013,urban_pop_pct,54.35
JAM,Jamaica,2014,urban_pop_pct,54.584
JAM,Jamaica,2015,urban_pop_pct,54.833
JAM,Jamaica,2016,urban_pop_pct,55.098
JAM,Jamaica,2017,urban_pop_pct,55.378
JAM,Jamaica,2018,urban_pop_pct,55.674
JAM,Jamaica,2019,urban_pop_pct,55.985
JAM,Jamaica,2020,urban_pop_pct,56.311
JAM,Jamaica,2021,urban_pop_pct,56.652
JAM,Jamaica,2022,urban_pop_pct,57.008
JAM,Jamaica,2023,urban_pop_pct,57.378
JPN,Japan,1990,urban_pop_pct,77.339
JPN,Japan,1991,urban_pop_pct,77.473
JPN,Japan,1992,urban_pop_pct,77.61
JPN,Japan,1993,urban_pop_pct,77.746
JPN,Japan,1994,urban_pop_pct,77.881
JPN,Japan,1995,urban_pop_pct,78.016
JPN,Japan,1996,urban_pop_pct,78.145
JPN,Japan,1997,urban_pop_pct,78.272
JPN,Japan,1998,urban_pop_pct,78.398
JPN,Japan,1999,urban_pop_pct,78.523
JPN,Japan,2000,urban_pop_pct,78.649
JPN,Japan,2001,urban_pop_pct,79.99
JPN,Japan,2002,urban_pop_pct,81.647
JPN,Japan,2003,urban_pop_pct,83.196
JPN,Japan,2004,urban_pop_pct,84.64
JPN,Japan,2005,urban_pop_pct,85.978
JPN,Japan,2006,urban_pop_pct,87.118
JPN,Japan,2007,urban_pop_pct,88.146
JPN,Japan,2008,urban_pop_pct,89.103
JPN,Japan,2009,urban_pop_pct,89.989
JPN,Japan,2010,urban_pop_pct,90.812
JPN,Japan,2011,urban_pop_pct,91.069
JPN,Japan,2012,urban_pop_pct,91.148
JPN,Japan,2013,urban_pop_pct,91.226
JPN,Japan,2014,urban_pop_pct,91.304
JPN,Japan,2015,urban_pop_pct,91.381
JPN,Japan,2016,urban_pop_pct,91.457
JPN,Japan,2017,urban_pop_pct,91.535
JPN,Japan,2018,urban_pop_pct,91.616
JPN,Japan,2019,urban_pop_pct,91.698
JPN,Japan,2020,urban_pop_pct,91.782
JPN,Japan,2021,urban_pop_pct,91.867
JPN,Japan,2022,urban_pop_pct,91.955
JPN,Japan,2023,urban_pop_pct,92.043
JOR,Jordan,1990,urban_pop_pct,73.291
JOR,Jordan,1991,urban_pop_pct,74.455
JOR,Jordan,1992,urban_pop_pct,75.586
JOR,Jordan,1993,urban_pop_pct,76.68
JOR,Jordan,1994,urban_pop_pct,77.74
JOR,Jordan,1995,urban_pop_pct,78.207
JOR,Jordan,1996,urban_pop_pct,78.22
JOR,Jordan,1997,urban_pop_pct,78.232
JOR,Jordan,1998,urban_pop_pct,78.245
JOR,Jordan,1999,urban_pop_pct,78.258
JOR,Jordan,2000,urban_pop_pct,78.27
JOR,Jordan,2001,urban_pop_pct,78.283
JOR,Jordan,2002,urban_pop_pct,78.296
JOR,Jordan,2003,urban_pop_pct,78.308
JOR,Jordan,2004,urban_pop_pct,78.321
JOR,Jordan,2005,urban_pop_pct,79.485
JOR,Jordan,2006,urban_pop_pct,80.97
JOR,Jordan,2007,urban_pop_pct,82.371
JOR,Jordan,2008,urban_pop_pct,83.692
JOR,Jordan,2009,urban_pop_pct,84.928
JOR,Jordan,2010,urban_pop_pct,86.088
JOR,Jordan,2011,urban_pop_pct,87.172
JOR,Jordan,2012,urban_pop_pct,88.185
JOR,Jordan,2013,urban_pop_pct,89.125
JOR,Jordan,2014,urban_pop_pct,90.0
JOR,Jordan,2015,urban_pop_pct,90.256
JOR,Jordan,2016,urban_pop_pct,90.506
JOR,Jordan,2017,urban_pop_pct,90.747
JOR,Jordan,2018,urban_pop_pct,90.979
JOR,Jordan,2019,urban_pop_pct,91.203
JOR,Jordan,2020,urban_pop_pct,91.418
JOR,Jordan,2021,urban_pop_pct,91.626
JOR,Jordan,2022,urban_pop_pct,91.827
JOR,Jordan,2023,urban_pop_pct,92.02
KAZ,Kazakhstan,1990,urban_pop_pct,56.266
KAZ,Kazakhstan,1991,urban_pop_pct,56.175
KAZ,Kazakhstan,1992,urban_pop_pct,56.083
KAZ,Kazakhstan,1993,urban_pop_pct,55.992
KAZ,Kazakhstan,1994,urban_pop_pct,55.9
KAZ,Kazakhstan,1995,urban_pop_pct,55.921
KAZ,Kazakhstan,1996,urban_pop_pct,55.943
KAZ,Kazakhstan,1997,urban_pop_pct,55.964
KAZ,Kazakhstan,1998,urban_pop_pct,55.986
KAZ,Kazakhstan,1999,urban_pop_pct,56.025
KAZ,Kazakhstan,2000,urban_pop_pct,56.098
KAZ,Kazakhstan,2001,urban_pop_pct,56.171
KAZ,Kazakhstan,2002,urban_pop_pct,56.244
KAZ,Kazakhstan,2003,urban_pop_pct,56.317
KAZ,Kazakhstan,2004,urban_pop_pct,56.39
KAZ,Kazakhstan,2005,urban_pop_pct,56.463
KAZ,Kazakhstan,2006,urban_pop_pct,56.536
KAZ,Kazakhstan,2007,urban_pop_pct,56.609
KAZ,Kazakhstan,2008,urban_pop_pct,56.682
KAZ,Kazakhstan,2009,urban_pop_pct,56.755
KAZ,Kazakhstan,2010,urban_pop_pct,56.827
KAZ,Kazakhstan,2011,urban_pop_pct,56.9
KAZ,Kazakhstan,2012,urban_pop_pct,56.973
KAZ,Kazakhstan,2013,urban_pop_pct,57.046
KAZ,Kazakhstan,2014,urban_pop_pct,57.118
KAZ,Kazakhstan,2015,urban_pop_pct,57.191
KAZ,Kazakhstan,2016,urban_pop_pct,57.264
KAZ,Kazakhstan,2017,urban_pop_pct,57.336
KAZ,Kazakhstan,2018,urban_pop_pct,57.428
KAZ,Kazakhstan,2019,urban_pop_pct,57.54
KAZ,Kazakhstan,2020,urban_pop_pct,57.671
KAZ,Kazakhstan,2021,urban_pop_pct,57.821
KAZ,Kazakhstan,2022,urban_pop_pct,57.99
KAZ,Kazakhstan,2023,urban_pop_pct,58.179
KEN,Kenya,1990,urban_pop_pct,16.748
KEN,Kenya,1991,urban_pop_pct,17.043
KEN,Kenya,1992,urban_pop_pct,17.342
KEN,Kenya,1993,urban_pop_pct,17.645
KEN,Kenya,1994,urban_pop_pct,17.952
KEN,Kenya,1995,urban_pop_pct,18.263
KEN,Kenya,1996,urban_pop_pct,18.579
KEN,Kenya,1997,urban_pop_pct,18.898
KEN,Kenya,1998,urban_pop_pct,19.222
KEN,Kenya,1999,urban_pop_pct,19.55
KEN,Kenya,2000,urban_pop_pct,19.892
KEN,Kenya,2001,urban_pop_pct,20.239
KEN,Kenya,2002,urban_pop_pct,20.591
KEN,Kenya,2003,urban_pop_pct,20.948
KEN,Kenya,2004,urban_pop_pct,21.31
KEN,Kenya,2005,urban_pop_pct,21.675
KEN,Kenya,2006,urban_pop_pct,22.045
KEN,Kenya,2007,urban_pop_pct,22.42
KEN,Kenya,2008,urban_pop_pct,22.8
KEN,Kenya,2009,urban_pop_pct,23.183
KEN,Kenya,2010,urban_pop_pct,23.571
KEN,Kenya,2011,urban_pop_pct,23.969
KEN,Kenya,2012,urban_pop_pct,24.376
KEN,Kenya,2013,urban_pop_pct,24.794
KEN,Kenya,2014,urban_pop_pct,25.221
KEN,Kenya,2015,urban_pop_pct,25.658
KEN,Kenya,2016,urban_pop_pct,26.105
KEN,Kenya,2017,urban_pop_pct,26.562
KEN,Kenya,2018,urban_pop_pct,27.03
KEN,Kenya,2019,urban_pop_pct,27.507
KEN,Kenya,2020,urban_pop_pct,27.995
KEN,Kenya,2021,urban_pop_pct,28.493
KEN,Kenya,2022,urban_pop_pct,29.002
KEN,Kenya,2023,urban_pop_pct,29.52
KIR,Kiribati,1990,urban_pop_pct,34.987
KIR,Kiribati,1991,urban_pop_pct,35.272
KIR,Kiribati,1992,urban_pop_pct,35.555
KIR,Kiribati,1993,urban_pop_pct,35.839
KIR,Kiribati,1994,urban_pop_pct,36.123
KIR,Kiribati,1995,urban_pop_pct,36.409
KIR,Kiribati,1996,urban_pop_pct,37.386
KIR,Kiribati,1997,urban_pop_pct,38.752
KIR,Kiribati,1998,urban_pop_pct,40.138
KIR,Kiribati,1999,urban_pop_pct,41.54
KIR,Kiribati,2000,urban_pop_pct,42.958
KIR,Kiribati,2001,urban_pop_pct,43.473
KIR,Kiribati,2002,urban_pop_pct,43.492
KIR,Kiribati,2003,urban_pop_pct,43.512
KIR,Kiribati,2004,urban_pop_pct,43.532
KIR,Kiribati,2005,urban_pop_pct,43.551
KIR,Kiribati,2006,urban_pop_pct,44.03
KIR,Kiribati,2007,urban_pop_pct,44.866
KIR,Kiribati,2008,urban_pop_pct,45.706
KIR,Kiribati,2009,urban_pop_pct,46.547
KIR,Kiribati,2010,urban_pop_pct,47.39
KIR,Kiribati,2011,urban_pop_pct,48.235
KIR,Kiribati,2012,urban_pop_pct,49.082
KIR,Kiribati,2013,urban_pop_pct,49.927
KIR,Kiribati,2014,urban_pop_pct,50.773
KIR,Kiribati,2015,urban_pop_pct,51.619
KIR,Kiribati,2016,urban_pop_pct,52.45
KIR,Kiribati,2017,urban_pop_pct,53.262
KIR,Kiribati,2018,urban_pop_pct,54.057
KIR,Kiribati,2019,urban_pop_pct,54.835
KIR,Kiribati,2020,urban_pop_pct,55.594
KIR,Kiribati,2021,urban_pop_pct,56.335
KIR,Kiribati,2022,urban_pop_pct,57.058
KIR,Kiribati,2023,urban_pop_pct,57.762
PRK,"Korea, Dem. People's Rep.",1990,urban_pop_pct,58.384
PRK,"Korea, Dem. People's Rep.",1991,urban_pop_pct,58.531
PRK,"Korea, Dem. People's Rep.",1992,urban_pop_pct,58.679
PRK,"Korea, Dem. People's Rep.",1993,urban_pop_pct,58.826
PRK,"Korea, Dem. People's Rep.",1994,urban_pop_pct,58.939
PRK,"Korea, Dem. People's Rep.",1995,urban_pop_pct,59.018
PRK,"Korea, Dem. People's Rep.",1996,urban_pop_pct,59.097
PRK,"Korea, Dem. People's Rep.",1997,urban_pop_pct,59.176
PRK,"Korea, Dem. People's Rep.",1998,urban_pop_pct,59.255
PRK,"Korea, Dem. People's Rep.",1999,urban_pop_pct,59.334
PRK,"Korea, Dem. People's Rep.",2000,urban_pop_pct,59.412
PRK,"Korea, Dem. People's Rep.",2001,urban_pop_pct,59.491
PRK,"Korea, Dem. People's Rep.",2002,urban_pop_pct,59.57
PRK,"Korea, Dem. People's Rep.",2003,urban_pop_pct,59.648
PRK,"Korea, Dem. People's Rep.",2004,urban_pop_pct,59.727
PRK,"Korea, Dem. People's Rep.",2005,urban_pop_pct,59.805
PRK,"Korea, Dem. People's Rep.",2006,urban_pop_pct,59.884
PRK,"Korea, Dem. People's Rep.",2007,urban_pop_pct,59.962
PRK,"Korea, Dem. People's Rep.",2008,urban_pop_pct,60.04
PRK,"Korea, Dem. People's Rep.",2009,urban_pop_pct,60.195
PRK,"Korea, Dem. People's Rep.",2010,urban_pop_pct,60.377
PRK,"Korea, Dem. People's Rep.",2011,urban_pop_pct,60.557
PRK,"Korea, Dem. People's Rep.",2012,urban_pop_pct,60.738
PRK,"Korea, Dem. People's Rep.",2013,urban_pop_pct,60.918
PRK,"Korea, Dem. People's Rep.",2014,urban_pop_pct,61.098
PRK,"Korea, Dem. People's Rep.",2015,urban_pop_pct,61.277
PRK,"Korea, Dem. People's Rep.",2016,urban_pop_pct,61.471
PRK,"Korea, Dem. People's Rep.",2017,urban_pop_pct,61.678
PRK,"Korea, Dem. People's Rep.",2018,urban_pop_pct,61.899
PRK,"Korea, Dem. People's Rep.",2019,urban_pop_pct,62.134
PRK,"Korea, Dem. People's Rep.",2020,urban_pop_pct,62.381
PRK,"Korea, Dem. People's Rep.",2021,urban_pop_pct,62.642
PRK,"Korea, Dem. People's Rep.",2022,urban_pop_pct,62.916
PRK,"Korea, Dem. People's Rep.",2023,urban_pop_pct,63.203
KOR,"Korea, Rep.",1990,urban_pop_pct,73.844
KOR,"Korea, Rep.",1991,urban_pop_pct,74.972
KOR,"Korea, Rep.",1992,urban_pop_pct,75.82
KOR,"Korea, Rep.",1993,urban_pop_pct,76.645
KOR,"Korea, Rep.",1994,urban_pop_pct,77.452
KOR,"Korea, Rep.",1995,urban_pop_pct,78.239
KOR,"Korea, Rep.",1996,urban_pop_pct,78.662
KOR,"Korea, Rep.",1997,urban_pop_pct,78.905
KOR,"Korea, Rep.",1998,urban_pop_pct,79.145
KOR,"Korea, Rep.",1999,urban_pop_pct,79.384
KOR,"Korea, Rep.",2000,urban_pop_pct,79.621
KOR,"Korea, Rep.",2001,urban_pop_pct,79.94
KOR,"Korea, Rep.",2002,urban_pop_pct,80.299
KOR,"Korea, Rep.",2003,urban_pop_pct,80.652
KOR,"Korea, Rep.",2004,urban_pop_pct,81.002
KOR,"Korea, Rep.",2005,urban_pop_pct,81.345
KOR,"Korea, Rep.",2006,urban_pop_pct,81.528
KOR,"Korea, Rep.",2007,urban_pop_pct,81.631
KOR,"Korea, Rep.",2008,urban_pop_pct,81.733
KOR,"Korea, Rep.",2009,urban_pop_pct,81.835
KOR,"Korea, Rep.",2010,urban_pop_pct,81.936
KOR,"Korea, Rep.",2011,urban_pop_pct,81.923
KOR,"Korea, Rep.",2012,urban_pop_pct,81.851
KOR,"Korea, Rep.",2013,urban_pop_pct,81.779
KOR,"Korea, Rep.",2014,urban_pop_pct,81.707
KOR,"Korea, Rep.",2015,urban_pop_pct,81.634
KOR,"Korea, Rep.",2016,urban_pop_pct,81.562
KOR,"Korea, Rep.",2017,urban_pop_pct,81.503
KOR,"Korea, Rep.",2018,urban_pop_pct,81.459
KOR,"Korea, Rep.",2019,urban_pop_pct,81.43
KOR,"Korea, Rep.",2020,urban_pop_pct,81.414
KOR,"Korea, Rep.",2021,urban_pop_pct,81.414
KOR,"Korea, Rep.",2022,urban_pop_pct,81.427
KOR,"Korea, Rep.",2023,urban_pop_pct,81.456
KWT,Kuwait,1990,urban_pop_pct,97.974
KWT,Kuwait,1991,urban_pop_pct,97.988
KWT,Kuwait,1992,urban_pop_pct,98.002
KWT,Kuwait,1993,urban_pop_pct,98.016
KWT,Kuwait,1994,urban_pop_pct,98.029
KWT,Kuwait,1995,urban_pop_pct,98.096
KWT,Kuwait,1996,urban_pop_pct,98.325
KWT,Kuwait,1997,urban_pop_pct,98.527
KWT,Kuwait,1998,urban_pop_pct,98.705
KWT,Kuwait,1999,urban_pop_pct,98.862
KWT,Kuwait,2000,urban_pop_pct,99.0
KWT,Kuwait,2001,urban_pop_pct,99.908
KWT,Kuwait,2002,urban_pop_pct,100.0
KWT,Kuwait,2003,urban_pop_pct,100.0
KWT,Kuwait,2004,urban_pop_pct,100.0
KWT,Kuwait,2005,urban_pop_pct,100.0
KWT,Kuwait,2006,urban_pop_pct,100.0
KWT,Kuwait,2007,urban_pop_pct,100.0
KWT,Kuwait,2008,urban_pop_pct,100.0
KWT,Kuwait,2009,urban_pop_pct,100.0
KWT,Kuwait,2010,urban_pop_pct,100.0
KWT,Kuwait,2011,urban_pop_pct,100.0
KWT,Kuwait,2012,urban_pop_pct,100.0
KWT,Kuwait,2013,urban_pop_pct,100.0
KWT,Kuwait,2014,urban_pop_pct,100.0
KWT,Kuwait,2015,urban_pop_pct,100.0
KWT,Kuwait,2016,urban_pop_pct,100.0
KWT,Kuwait,2017,urban_pop_pct,100.0
KWT,Kuwait,2018,urban_pop_pct,100.0
KWT,Kuwait,2019,urban_pop_pct,100.0
KWT,Kuwait,2020,urban_pop_pct,100.0
KWT,Kuwait,2021,urban_pop_pct,100.0
KWT,Kuwait,2022,urban_pop_pct,100.0
KWT,Kuwait,2023,urban_pop_pct,100.0
KGZ,Kyrgyz Republic,1990,urban_pop_pct,37.777
KGZ,Kyrgyz Republic,1991,urban_pop_pct,37.49
KGZ,Kyrgyz Republic,1992,urban_pop_pct,37.203
KGZ,Kyrgyz Republic,1993,urban_pop_pct,36.918
KGZ,Kyrgyz Republic,1994,urban_pop_pct,36.633
KGZ,Kyrgyz Republic,1995,urban_pop_pct,36.349
KGZ,Kyrgyz Republic,1996,urban_pop_pct,36.066
KGZ,Kyrgyz Republic,1997,urban_pop_pct,35.785
KGZ,Kyrgyz Republic,1998,urban_pop_pct,35.504
KGZ,Kyrgyz Republic,1999,urban_pop_pct,35.3
KGZ,Kyrgyz Republic,2000,urban_pop_pct,35.298
KGZ,Kyrgyz Republic,2001,urban_pop_pct,35.296
KGZ,Kyrgyz Republic,2002,urban_pop_pct,35.295
KGZ,Kyrgyz Republic,2003,urban_pop_pct,35.293
KGZ,Kyrgyz Republic,2004,urban_pop_pct,35.292
KGZ,Kyrgyz Republic,2005,urban_pop_pct,35.29
KGZ,Kyrgyz Republic,2006,urban_pop_pct,35.289
KGZ,Kyrgyz Republic,2007,urban_pop_pct,35.287
KGZ,Kyrgyz Republic,2008,urban_pop_pct,35.285
KGZ,Kyrgyz Republic,2009,urban_pop_pct,35.284
KGZ,Kyrgyz Republic,2010,urban_pop_pct,35.306
KGZ,Kyrgyz Republic,2011,urban_pop_pct,35.352
KGZ,Kyrgyz Republic,2012,urban_pop_pct,35.423
KGZ,Kyrgyz Republic,2013,urban_pop_pct,35.517
KGZ,Kyrgyz Republic,2014,urban_pop_pct,35.635
KGZ,Kyrgyz Republic,2015,urban_pop_pct,35.777
KGZ,Kyrgyz Republic,2016,urban_pop_pct,35.944
KGZ,Kyrgyz Republic,2017,urban_pop_pct,36.135
KGZ,Kyrgyz Republic,2018,urban_pop_pct,36.351
KGZ,Kyrgyz Republic,2019,urban_pop_pct,36.591
KGZ,Kyrgyz Republic,2020,urban_pop_pct,36.856
KGZ,Kyrgyz Republic,2021,urban_pop_pct,37.146
KGZ,Kyrgyz Republic,2022,urban_pop_pct,37.461
KGZ,Kyrgyz Republic,2023,urban_pop_pct,37.801
LAO,Lao PDR,1990,urban_pop_pct,15.437
LAO,Lao PDR,1991,urban_pop_pct,15.782
LAO,Lao PDR,1992,urban_pop_pct,16.133
LAO,Lao PDR,1993,urban_pop_pct,16.49
LAO,Lao PDR,1994,urban_pop_pct,16.854
LAO,Lao PDR,1995,urban_pop_pct,17.378
LAO,Lao PDR,1996,urban_pop_pct,18.234
LAO,Lao PDR,1997,urban_pop_pct,19.12
LAO,Lao PDR,1998,urban_pop_pct,20.039
LAO,Lao PDR,1999,urban_pop_pct,20.991
LAO,Lao PDR,2000,urban_pop_pct,21.977
LAO,Lao PDR,2001,urban_pop_pct,22.993
LAO,Lao PDR,2002,urban_pop_pct,24.044
LAO,Lao PDR,2003,urban_pop_pct,25.126
LAO,Lao PDR,2004,urban_pop_pct,26.242
LAO,Lao PDR,2005,urban_pop_pct,27.186
LAO,Lao PDR,2006,urban_pop_pct,27.748
LAO,Lao PDR,2007,urban_pop_pct,28.316
LAO,Lao PDR,2008,urban_pop_pct,28.893
LAO,Lao PDR,2009,urban_pop_pct,29.475
LAO,Lao PDR,2010,urban_pop_pct,30.064
LAO,Lao PDR,2011,urban_pop_pct,30.66
LAO,Lao PDR,2012,urban_pop_pct,31.264
LAO,Lao PDR,2013,urban_pop_pct,31.872
LAO,Lao PDR,2014,urban_pop_pct,32.487
LAO,Lao PDR,2015,urban_pop_pct,33.108
LAO,Lao PDR,2016,urban_pop_pct,33.736
LAO,Lao PDR,2017,urban_pop_pct,34.368
LAO,Lao PDR,2018,urban_pop_pct,35.004
LAO,Lao PDR,2019,urban_pop_pct,35.645
LAO,Lao PDR,2020,urban_pop_pct,36.29
LAO,Lao PDR,2021,urban_pop_pct,36.939
LAO,Lao PDR,2022,urban_pop_pct,37.592
LAO,Lao PDR,2023,urban_pop_pct,38.247
LVA,Latvia,1990,urban_pop_pct,69.25
LVA,Latvia,1991,urban_pop_pct,69.201
LVA,Latvia,1992,urban_pop_pct,68.852
LVA,Latvia,1993,urban_pop_pct,68.799
LVA,Latvia,1994,urban_pop_pct,68.901
LVA,Latvia,1995,urban_pop_pct,68.75
LVA,Latvia,1996,urban_pop_pct,68.65
LVA,Latvia,1997,urban_pop_pct,68.6
LVA,Latvia,1998,urban_pop_pct,68.451
LVA,Latvia,1999,urban_pop_pct,68.22
LVA,Latvia,2000,urban_pop_pct,68.067
LVA,Latvia,2001,urban_pop_pct,67.95
LVA,Latvia,2002,urban_pop_pct,67.85
LVA,Latvia,2003,urban_pop_pct,67.8
LVA,Latvia,2004,urban_pop_pct,67.9
LVA,Latvia,2005,urban_pop_pct,68.0
LVA,Latvia,2006,urban_pop_pct,67.967
LVA,Latvia,2007,urban_pop_pct,67.9
LVA,Latvia,2008,urban_pop_pct,67.834
LVA,Latvia,2009,urban_pop_pct,67.814
LVA,Latvia,2010,urban_pop_pct,67.841
LVA,Latvia,2011,urban_pop_pct,67.869
LVA,Latvia,2012,urban_pop_pct,67.897
LVA,Latvia,2013,urban_pop_pct,67.925
LVA,Latvia,2014,urban_pop_pct,67.952
LVA,Latvia,2015,urban_pop_pct,67.98
LVA,Latvia,2016,urban_pop_pct,68.021
LVA,Latvia,2017,urban_pop_pct,68.075
LVA,Latvia,2018,urban_pop_pct,68.142
LVA,Latvia,2019,urban_pop_pct,68.222
LVA,Latvia,2020,urban_pop_pct,68.315
LVA,Latvia,2021,urban_pop_pct,68.421
LVA,Latvia,2022,urban_pop_pct,68.54
LVA,Latvia,2023,urban_pop_pct,68.671
LBN,Lebanon,1990,urban_pop_pct,83.12
LBN,Lebanon,1991,urban_pop_pct,83.472
LBN,Lebanon,1992,urban_pop_pct,83.818
LBN,Lebanon,1993,urban_pop_pct,84.157
LBN,Lebanon,1994,urban_pop_pct,84.491
LBN,Lebanon,1995,urban_pop_pct,84.82
LBN,Lebanon,1996,urban_pop_pct,85.142
LBN,Lebanon,1997,urban_pop_pct,85.459
LBN,Lebanon,1998,urban_pop_pct,85.77
LBN,Lebanon,1999,urban_pop_pct,85.885
LBN,Lebanon,2000,urban_pop_pct,86.0
LBN,Lebanon,2001,urban_pop_pct,86.118
LBN,Lebanon,2002,urban_pop_pct,86.24
LBN,Lebanon,2003,urban_pop_pct,86.366
LBN,Lebanon,2004,urban_pop_pct,86.494
LBN,Lebanon,2005,urban_pop_pct,86.627
LBN,Lebanon,2006,urban_pop_pct,86.762
LBN,Lebanon,2007,urban_pop_pct,86.901
LBN,Lebanon,2008,urban_pop_pct,87.042
LBN,Lebanon,2009,urban_pop_pct,87.187
LBN,Lebanon,2010,urban_pop_pct,87.334
LBN,Lebanon,2011,urban_pop_pct,87.484
LBN,Lebanon,2012,urban_pop_pct,87.636
LBN,Lebanon,2013,urban_pop_pct,87.79
LBN,Lebanon,2014,urban_pop_pct,87.947
LBN,Lebanon,2015,urban_pop_pct,88.106
LBN,Lebanon,2016,urban_pop_pct,88.266
LBN,Lebanon,2017,urban_pop_pct,88.429
LBN,Lebanon,2018,urban_pop_pct,88.593
LBN,Lebanon,2019,urban_pop_pct,88.758
LBN,Lebanon,2020,urban_pop_pct,88.925
LBN,Lebanon,2021,urban_pop_pct,89.093
LBN,Lebanon,2022,urban_pop_pct,89.262
LBN,Lebanon,2023,urban_pop_pct,89.432
LSO,Lesotho,1990,urban_pop_pct,13.967
LSO,Lesotho,1991,urban_pop_pct,14.527
LSO,Lesotho,1992,urban_pop_pct,15.106
LSO,Lesotho,1993,urban_pop_pct,15.703
LSO,Lesotho,1994,urban_pop_pct,16.319
LSO,Lesotho,1995,urban_pop_pct,16.955
LSO,Lesotho,1996,urban_pop_pct,17.571
LSO,Lesotho,1997,urban_pop_pct,18.049
LSO,Lesotho,1998,urban_pop_pct,18.538
LSO,Lesotho,1999,urban_pop_pct,19.038
LSO,Lesotho,2000,urban_pop_pct,19.548
LSO,Lesotho,2001,urban_pop_pct,20.067
LSO,Lesotho,2002,urban_pop_pct,20.597
LSO,Lesotho,2003,urban_pop_pct,21.137
LSO,Lesotho,2004,urban_pop_pct,21.689
LSO,Lesotho,2005,urban_pop_pct,22.249
LSO,Lesotho,2006,urban_pop_pct,22.82
LSO,Lesotho,2007,urban_pop_pct,23.304
LSO,Lesotho,2008,urban_pop_pct,23.796
LSO,Lesotho,2009,urban_pop_pct,24.293
LSO,Lesotho,2010,urban_pop_pct,24.798
LSO,Lesotho,2011,urban_pop_pct,25.31
LSO,Lesotho,2012,urban_pop_pct,25.704
LSO,Lesotho,2013,urban_pop_pct,26.101
LSO,Lesotho,2014,urban_pop_pct,26.502
LSO,Lesotho,2015,urban_pop_pct,26.908
LSO,Lesotho,2016,urban_pop_pct,27.317
LSO,Lesotho,2017,urban_pop_pct,27.73
LSO,Lesotho,2018,urban_pop_pct,28.153
LSO,Lesotho,2019,urban_pop_pct,28.585
LSO,Lesotho,2020,urban_pop_pct,29.028
LSO,Lesotho,2021,urban_pop_pct,29.48
LSO,Lesotho,2022,urban_pop_pct,29.943
LSO,Lesotho,2023,urban_pop_pct,30.415
LBR,Liberia,1990,urban_pop_pct,55.422
LBR,Liberia,1991,urban_pop_pct,58.0
LBR,Liberia,1992,urban_pop_pct,55.019
LBR,Liberia,1993,urban_pop_pct,52.009
LBR,Liberia,1994,urban_pop_pct,48.981
LBR,Liberia,1995,urban_pop_pct,45.96
LBR,Liberia,1996,urban_pop_pct,42.964
LBR,Liberia,1997,urban_pop_pct,43.304
LBR,Liberia,1998,urban_pop_pct,43.646
LBR,Liberia,1999,urban_pop_pct,43.988
LBR,Liberia,2000,urban_pop_pct,44.331
LBR,Liberia,2001,urban_pop_pct,44.673
LBR,Liberia,2002,urban_pop_pct,45.017
LBR,Liberia,2003,urban_pop_pct,45.361
LBR,Liberia,2004,urban_pop_pct,45.706
LBR,Liberia,2005,urban_pop_pct,46.051
LBR,Liberia,2006,urban_pop_pct,46.396
LBR,Liberia,2007,urban_pop_pct,46.742
LBR,Liberia,2008,urban_pop_pct,47.088
LBR,Liberia,2009,urban_pop_pct,47.445
LBR,Liberia,2010,urban_pop_pct,47.813
LBR,Liberia,2011,urban_pop_pct,48.193
LBR,Liberia,2012,urban_pop_pct,48.583
LBR,Liberia,2013,urban_pop_pct,48.985
LBR,Liberia,2014,urban_pop_pct,49.397
LBR,Liberia,2015,urban_pop_pct,49.82
